i,markerID,RotX,RotY,RotZ,FrameID
354,24.0,-0.605546479288739,-0.4202815869802183,0.4219398343246946,1854.0
355,24.0,-0.605546479288739,-0.4202815869802183,0.4219398343246946,1855.0
356,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1856.0
357,24.0,-0.5943456286384424,-0.41590504176835197,0.411980207224594,1857.0
358,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1858.0
359,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1859.0
360,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1860.0
361,24.0,-0.5943456286384424,-0.41590504176835197,0.411980207224594,1861.0
362,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1862.0
363,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1863.0
364,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1864.0
365,24.0,-0.5977634629788572,-0.4187321409066282,0.4189418419798694,1865.0
366,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1866.0
367,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1867.0
368,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1868.0
369,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1869.0
370,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1870.0
371,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1871.0
372,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1872.0
373,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1873.0
374,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1874.0
375,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1875.0
376,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1876.0
377,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1877.0
378,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1878.0
379,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1879.0
380,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1880.0
381,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1881.0
382,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1882.0
383,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1883.0
384,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1884.0
385,24.0,-0.5943456286384424,-0.41590504176835197,0.411980207224594,1885.0
386,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1886.0
387,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1887.0
388,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1888.0
389,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1889.0
390,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1890.0
391,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1891.0
392,24.0,-0.601238705039019,-0.42179431282208796,0.4268165702847399,1892.0
393,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1893.0
394,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1894.0
395,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1895.0
396,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1896.0
397,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1897.0
398,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1898.0
399,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1899.0
400,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1900.0
401,24.0,-0.5977548775943415,-0.41905319160266075,0.419766910607559,1901.0
402,24.0,-0.5978523777268457,-0.41872336558313167,0.41995668454182805,1902.0
403,24.0,-0.6048801919974246,-0.42442069954732276,0.43498102925592524,1903.0
404,24.0,-0.6027597865290842,-0.431002471381844,0.42944601706904734,1904.0
405,24.0,-0.5992870012115972,-0.42793658300614246,0.42244198148378564,1905.0
406,24.0,-0.616993547994656,-0.42566072337501776,0.4316879593055822,1906.0
407,24.0,-0.6145438349586401,-0.43593092968205666,0.4396900407005848,1907.0
408,24.0,-0.6286915081432489,-0.43053153812665307,0.44174540214321245,1908.0
409,24.0,-0.6347447998620824,-0.43825796724686567,0.43961826987017383,1909.0
410,24.0,-0.6453101382359973,-0.43258591378310746,0.4483423095077249,1910.0
411,24.0,-0.6491479642728677,-0.4352954812328713,0.4563443992776932,1911.0
412,24.0,-0.661241557221915,-0.4397082569971442,0.46688409001228065,1912.0
413,24.0,-0.662574361451926,-0.41783325878516425,0.4575815997120524,1913.0
414,24.0,-0.6703386588551414,-0.439536119865815,0.47100709352631304,1914.0
415,24.0,-0.67428416877111,-0.4389841571899465,0.4653469597671923,1915.0
416,24.0,-0.6920837070619825,-0.4384267988780222,0.48819951358191743,1916.0
417,24.0,-0.7090459767145404,-0.4394034839354058,0.4948136508095177,1917.0
418,24.0,-0.715905578585069,-0.44710584204177467,0.4934504932864587,1918.0
419,24.0,-0.7173416729587159,-0.4411328320538805,0.4968761946740589,1919.0
420,24.0,-0.7281245272660071,-0.44803193666337704,0.4900814275396217,1920.0
421,24.0,-0.7327286472669619,-0.4506007710260521,0.4988281340289155,1921.0
422,24.0,-0.7412414129274829,-0.45199509474805805,0.5021758032367456,1922.0
423,24.0,-0.7547726860068159,-0.45362656983636146,0.5135275679173407,1923.0
424,24.0,-0.7603694904342421,-0.44931420393209187,0.5252655726418124,1924.0
425,24.0,-0.7671591873203037,-0.4423761041457027,0.5389598844839327,1925.0
426,24.0,-0.7752243090756614,-0.4437812365593901,0.5407552262628805,1926.0
427,24.0,-0.7790255893793329,-0.45211544198690234,0.545689141443015,1927.0
428,24.0,-0.7886857576550179,-0.44677305057826106,0.5528922669731717,1928.0
429,24.0,-0.7999816454192656,-0.4539209921900398,0.5466778667215634,1929.0
430,24.0,-0.8030074345917406,-0.46044640650967666,0.5372523340909658,1930.0
431,24.0,-0.8147785914032124,-0.44789061564404975,0.5610160394529433,1931.0
432,24.0,-0.8198135022889274,-0.4494720336432526,0.5699706651488943,1932.0
433,24.0,-0.8230137830166074,-0.4561804378769976,0.5608729339464941,1933.0
434,24.0,-0.8316965175506299,-0.4571467233968062,0.5641799119314038,1934.0
435,24.0,-0.8509336623806087,-0.4581645477401851,0.584722897799659,1935.0
436,24.0,-0.8548644697656888,-0.45843896346493535,0.5791864021404775,1936.0
437,24.0,-0.8636355979774436,-0.46592763203218146,0.5805567756996665,1937.0
438,24.0,-0.8687034020057132,-0.46061213133993173,0.5906605267243543,1938.0
439,24.0,-0.8804516929654101,-0.4536153189767613,0.6123691564347893,1939.0
440,24.0,-0.8927665998545111,-0.4607594847855336,0.6071960136600298,1940.0
441,24.0,-0.9046889659626735,-0.4686815070418115,0.6005809804547121,1941.0
442,24.0,-0.916570555742796,-0.46087045422879896,0.6223282874763527,1942.0
443,24.0,-0.9204030030644151,-0.46140068075198126,0.6167009540317911,1943.0
444,24.0,-0.9307766899496458,-0.4624763751243399,0.6339714523227384,1944.0
445,24.0,-0.9492205213200019,-0.4608025729986655,0.639918938410146,1945.0
446,24.0,-0.9496457991614933,-0.46122554880134736,0.6402194160589477,1946.0
447,24.0,-0.9638974865075357,-0.4596642788754663,0.6395003200949797,1947.0
448,24.0,-0.9696669173783766,-0.46722959193177593,0.6453895431956951,1948.0
449,24.0,-0.9743126446276491,-0.4608065462989379,0.6556173415620425,1949.0
450,24.0,-0.9779652681891848,-0.4613213230653416,0.6497592544363195,1950.0
451,24.0,-1.0024611361275317,-0.4594279380389326,0.665927538949554,1951.0
452,24.0,-1.00290493482088,-0.4598426940099106,0.6662448457815678,1952.0
453,24.0,-1.0266335827411939,-0.45749959597563294,0.6799235633233365,1953.0
454,24.0,-1.0331521208877479,-0.4482991010912674,0.6915740407971376,1954.0
455,24.0,-1.03825180228988,-0.45559407291387144,0.6853523800778272,1955.0
456,24.0,-1.0547841488948853,-0.4451675793490445,0.7126820938754812,1956.0
457,24.0,-1.0684383918005858,-0.4527826803802548,0.7086141071873382,1957.0
458,24.0,-1.0778887015794383,-0.44375209901222457,0.7135315517232926,1958.0
459,24.0,-1.0935869238878937,-0.44924461501649504,0.7243569235283543,1959.0
460,24.0,-1.094070596204248,-0.44964066224455057,0.7246966287089119,1960.0
461,24.0,-1.1100537173909317,-0.4551856738236402,0.7214087595590783,1961.0
462,24.0,-1.1213250982758023,-0.4524548229539148,0.7397984772465339,1962.0
463,24.0,-1.1305954105260456,-0.44380008538094506,0.7435447901502735,1963.0
464,24.0,-1.1415376642865562,-0.45035098305346766,0.7459153198379606,1964.0
465,24.0,-1.1609595071434056,-0.4385165931091551,0.765952007811579,1965.0
466,24.0,-1.1723584070574624,-0.4357890055676978,0.7697509129675927,1966.0
467,24.0,0.15960591029974713,-0.5456770614112882,0.2380206800852175,1967.0
468,24.0,-1.2006981033877164,-0.4370096879186259,0.7852647627640117,1968.0
469,24.0,-1.209491467128882,-0.437209514947433,0.7872387206411934,1969.0
470,24.0,-1.2210475777114622,-0.4342577989483174,0.7909098153084381,1970.0
471,24.0,-1.2191038541185661,-0.4278997349232597,0.7913904530993111,1971.0
472,24.0,-1.243487638743203,-0.42167805723995294,0.8045687355377558,1972.0
473,24.0,-1.2530238302855263,-0.43643068564949683,0.8002236692601103,1973.0
474,24.0,-1.2586545295244609,-0.4341312738895952,0.8090632360989128,1974.0
475,24.0,-1.259196669524603,-0.43449090780311794,0.8094401087838108,1975.0
476,24.0,-1.267467929202907,-0.42491965400878945,0.8116100235246699,1976.0
477,24.0,-1.2839509227583388,-0.41844810233859997,0.8233557365754641,1977.0
478,24.0,-1.2844996046700412,-0.4188043490044589,0.8237322940701205,1978.0
479,24.0,-1.2928346292307489,-0.41833748980806434,0.8252924548778876,1979.0
480,24.0,-1.29957308994312,-0.4265158024320924,0.8206487110413697,1980.0
481,24.0,-1.2969749606566316,-0.4249527439720537,0.827189190043622,1981.0
482,24.0,0.1551471011332894,-0.602338508580784,0.2632634015094152,1982.0
483,24.0,-1.3166406759724791,-0.41256565455253635,0.8318483773527136,1983.0
484,24.0,-1.3418822685942908,-0.40850292679855127,0.8524797489785937,1984.0
485,24.0,-1.3503829193319745,-0.40797515954460734,0.8542249680799572,1985.0
486,24.0,-1.3544003582322133,-0.41404086859806066,0.8561428340046037,1986.0
487,24.0,-1.3510226781605617,-0.4079896967024028,0.8551025039030248,1987.0
488,24.0,0.15157435102978087,-0.6341641697142112,0.2805339015616286,1988.0
489,24.0,0.15053007596149248,-0.6429916101857943,0.2873947985859875,1989.0
490,24.0,0.15029250442432696,-0.6379829294022875,0.2825203569886581,1990.0
491,24.0,-1.3843981265380974,-0.39445809079150085,0.8759466316180181,1991.0
492,24.0,0.15022044164055942,-0.6501230728025414,0.2875356712778342,1992.0
493,24.0,0.14896929702029432,-0.6479253459299941,0.2882598948704979,1993.0
494,24.0,-1.4122140144968114,-0.38170398186058835,0.8895443538611896,1994.0
495,24.0,0.14673517043001802,-0.654316412002851,0.2915502745201771,1995.0
496,24.0,0.1472616282945643,-0.6643357209609068,0.2958348013284787,1996.0
497,24.0,0.14500931207484594,-0.669893612102096,0.30092938504100025,1997.0
498,24.0,0.14714587464696874,-0.6654958655707135,0.2942466182319123,1998.0
499,24.0,-1.4380101085418584,-0.383735165482287,0.8962984980609241,1999.0
500,24.0,0.14549370629464245,-0.6754114425638128,0.3000170657152402,2000.0
501,24.0,0.1432877162158501,-0.6754820916742101,0.30194577900631786,2001.0
502,24.0,-1.471186135204215,-0.3754930752597837,0.9169995296098721,2002.0
503,24.0,0.14151836678820387,-0.6841262747302389,0.3096048965620403,2003.0
504,24.0,0.14294978468909605,-0.682117019921638,0.30375173967217095,2004.0
505,24.0,0.14049767356476267,-0.6911626166284605,0.3141704260097545,2005.0
506,24.0,0.1403096509963877,-0.6928821535591045,0.3130038762979873,2006.0
507,24.0,0.13853602729960568,-0.6971987999161245,0.31565532463092266,2007.0
508,24.0,0.13774697038227382,-0.7087056662238104,0.3229209630710558,2008.0
509,24.0,0.1362995492557039,-0.7072496419678205,0.3219076415862874,2009.0
510,24.0,0.13570507841823506,-0.7143767525551916,0.3241137957212051,2010.0
511,24.0,0.1333170276963335,-0.714369520179939,0.3261400874324885,2011.0
512,24.0,0.13317139037657344,-0.7243818047438754,0.330731370883607,2012.0
513,24.0,0.1311052341651718,-0.7284572352494088,0.3335065073584794,2013.0
514,24.0,0.12848773009202485,-0.736774952961368,0.34165902096010964,2014.0
515,24.0,0.12833606436010003,-0.7383558899229209,0.34016779852159423,2015.0
516,24.0,0.12752411790539367,-0.745214350882921,0.3423416275390883,2016.0
517,24.0,0.1261639840777663,-0.7425428803084904,0.342983317002161,2017.0
518,24.0,0.12444519765933684,-0.7551798507020896,0.34936394688721556,2018.0
519,24.0,0.12439759955412051,-0.7556381552174484,0.3496275344324069,2019.0
520,24.0,0.1250584638344292,-0.7515600707196384,0.3441217356464776,2020.0
521,24.0,0.12295221703268827,-0.7540685284258349,0.3484314153868842,2021.0
522,24.0,0.12240028319469642,-0.7625222848967385,0.3551077260170531,2022.0
523,24.0,0.12002683329175089,-0.7662575098843825,0.35791939237334924,2023.0
524,24.0,0.12094852802133574,-0.7610273090791821,0.3539362664305603,2024.0
525,24.0,0.1221862158500454,-0.7647147718402353,0.3539658342361971,2025.0
526,24.0,0.11890489759355988,-0.7737267954207143,0.36059166314307656,2026.0
527,24.0,0.11721264543115649,-0.7682958692982103,0.358725358636598,2027.0
528,24.0,0.11882229847459082,-0.774702552597156,0.36105089970229315,2028.0
529,24.0,0.11642180591944296,-0.7771121712111623,0.3657271972132636,2029.0
530,24.0,0.1137130656419716,-0.7782970709119255,0.3659162011439763,2030.0
531,24.0,0.11371392587710683,-0.7832636550305722,0.36736027653496967,2031.0
532,24.0,0.10870232684755719,-0.7883345280248589,0.37697152366677805,2032.0
533,24.0,0.10594836793738266,-0.7926129544501221,0.3803376241410349,2033.0
534,24.0,0.10201977176294923,-0.8015001607712096,0.38745487752851965,2034.0
535,24.0,0.10304000036809387,-0.8110925309247762,0.3868440506059936,2035.0
536,24.0,0.10028018508338415,-0.8132602690802337,0.39177849652398616,2036.0
537,24.0,0.10019001119571264,-0.8137265869269686,0.39207791935373565,2037.0
538,24.0,0.10003747910696788,-0.8117199608688985,0.3896033886396997,2038.0
539,24.0,0.09713471091923442,-0.8184221390198114,0.3958057820117001,2039.0
540,24.0,0.09844758101750661,-0.821902977151629,0.39544072300258915,2040.0
541,24.0,0.0927928257798696,-0.8259462140283238,0.4052342170616278,2041.0
542,24.0,0.09237240972574622,-0.8286191830520528,0.4043493537966181,2042.0
543,24.0,0.09211629164769189,-0.8334095258993424,0.4058010496547019,2043.0
544,24.0,0.08942022625612728,-0.8312775720381526,0.4095049929105228,2044.0
545,24.0,0.0883895893965371,-0.8430359017225397,0.4115050869731116,2045.0
546,24.0,0.08363703390832494,-0.8479336401633757,0.4185070580208642,2046.0
547,24.0,0.08182852481291661,-0.8500109416142897,0.42075319044101755,2047.0
548,24.0,0.07983058209769474,-0.8575316769596543,0.42386752331955174,2048.0
549,24.0,0.07627520205953799,-0.8600849261466228,0.4299406745952449,2049.0
550,24.0,0.07392259306547772,-0.8678625308711511,0.43367918885859574,2050.0
551,24.0,0.06862309966263114,-0.8715482114872382,0.4413560118590126,2051.0
552,24.0,0.0654050776537013,-0.8840904678110776,0.4470718083669599,2052.0
553,24.0,0.06142909919721973,-0.888546971429962,0.4514723728970247,2053.0
554,24.0,0.059434978602755324,-0.8915919473559059,0.45810221778015864,2054.0
555,24.0,0.054398064044102176,-0.9011505156700769,0.4647999520187464,2055.0
556,24.0,0.049665547507955765,-0.8978834151004603,0.46806238439759384,2056.0
557,24.0,0.04617424459198493,-0.9077791676200158,0.475553803205456,2057.0
558,24.0,0.04433629975281407,-0.915992132353224,0.47726400525273327,2058.0
559,24.0,0.039737365118316395,-0.9207831186829726,0.48231052979268435,2059.0
560,24.0,0.036950185991055505,-0.9256542897527531,0.48797463973800503,2060.0
561,24.0,0.03526127210588385,-0.9234750894405155,0.4891970383041796,2061.0
562,24.0,0.030370561039629887,-0.9363633881703584,0.49666807336987223,2062.0
563,24.0,0.021471018527445953,-0.9414042719859259,0.511913779446151,2063.0
564,24.0,0.019637943747354086,-0.9477229824284228,0.510920127213654,2064.0
565,24.0,0.015320835825156608,-0.9493517812460122,0.5170898534775302,2065.0
566,24.0,0.011388067948620063,-0.9569381065442819,0.5221807457826266,2066.0
567,24.0,0.009113960132853626,-0.9574514995014916,0.5221568589020905,2067.0
568,24.0,0.002778047537157853,-0.9640522880412411,0.5316208571372775,2068.0
569,24.0,0.0027024127385172924,-0.9642827210515756,0.5317317720563846,2069.0
570,24.0,0.00038068987413722704,-0.9701248347380577,0.5356149922048496,2070.0
571,24.0,0.00012111472550413075,-0.9706002687505806,0.536065190066877,2071.0
572,24.0,-0.008663059621142338,-0.9787685812624097,0.5476005429098181,2072.0
573,24.0,-0.007572470877249182,-0.9805708525083843,0.5452673724859131,2073.0
574,24.0,-0.011155253080696082,-0.9798604538668838,0.5477677338659879,2074.0
575,24.0,-0.01813036647821284,-0.9858902815753953,0.5578269978207501,2075.0
576,24.0,-0.01951704845223311,-0.989879030385453,0.5577929530521721,2076.0
577,24.0,-0.02899584963825612,-0.9965113850732543,0.5742284565431058,2077.0
578,24.0,-0.030569578420020876,-1.000585938767725,0.5744268553732458,2078.0
579,24.0,-0.03365191341003774,-1.0062639814332892,0.5790981100963308,2079.0
580,24.0,-0.04001306954465759,-1.0108403714424796,0.5855703000621273,2080.0
581,24.0,-0.048153514986329776,-1.017295019931057,0.596734886827329,2081.0
582,24.0,-0.0564055315877159,-1.0231667818308048,0.6079734699106767,2082.0
583,24.0,-0.06364611773148753,-1.0281404266060106,0.615471535110986,2083.0
584,24.0,-0.07064111547094579,-1.0323826773303564,0.6225485193089536,2084.0
585,24.0,-0.07525580414387412,-1.0346456662691408,0.6276638963039818,2085.0
586,24.0,-0.0818331409661674,-1.0427336438745842,0.6352763900820182,2086.0
587,24.0,-0.08922304219744974,-1.0448892809136132,0.6471226777068863,2087.0
588,24.0,-0.09674363886599521,-1.0490296223607622,0.6546791960493913,2088.0
589,24.0,-0.10102320326356759,-1.0545550939016268,0.6604030171680418,2089.0
590,24.0,-0.10440117772575103,-1.0557185934763356,0.6614410159803468,2090.0
591,24.0,-0.11226121126001765,-1.059837117620455,0.6693008197921512,2091.0
592,24.0,-0.12177219928868013,-1.0688397667644587,0.6826213215225037,2092.0
593,24.0,-0.13034784527299667,-1.0712264859975624,0.6957229613464867,2093.0
594,24.0,-0.15075103472533544,-1.0891060232904113,0.7169411168684,2094.0
595,24.0,-0.15188432981588104,-1.0864144768774018,0.7172457290765657,2095.0
596,24.0,-0.15839272294946363,-1.0868972074033056,0.7253769840948019,2096.0
597,24.0,-0.1726449630278544,-1.0993980578003058,0.7418571487606901,2097.0
598,24.0,-0.1795522481175532,-1.0963677630352453,0.7493289132217089,2098.0
599,24.0,-0.18948374984768093,-1.1063325341708559,0.7591903032488935,2099.0
600,24.0,-0.20220674120562948,-1.1115170634776748,0.774728912522767,2100.0
601,24.0,-0.20934773990616168,-1.111886275713636,0.783457005984188,2101.0
602,24.0,-0.2201869746639722,-1.1182476094232126,0.7931401740253697,2102.0
603,24.0,-0.2370823952318722,-1.1267807590840069,0.8110793805182988,2103.0
604,24.0,-0.25176105026059103,-1.135191567473175,0.82962171266576,2104.0
605,24.0,-0.25279707372553945,-1.1326238649688862,0.8299077732912716,2105.0
606,24.0,-0.26515560703661456,-1.1390118792002246,0.8410498579628731,2106.0
607,24.0,-0.28140717725896447,-1.1415840509579804,0.8636921068950079,2107.0
608,24.0,-0.2954232754280116,-1.1512664807909747,0.877606160938818,2108.0
609,24.0,-0.30443392024324617,-1.153647184307448,0.8869961653803133,2109.0
610,24.0,-0.32027793322005094,-1.157828219412411,0.9055046164004843,2110.0
611,24.0,-0.33196263645039753,-1.157806977789383,0.9158932691736243,2111.0
612,24.0,-0.3477319973599922,-1.1615325553413756,0.9341541874799053,2112.0
613,24.0,-0.3648554461720509,-1.1711444598260219,0.9511508897916352,2113.0
614,24.0,-0.38942903079649405,-1.1764041147878628,0.9805781666779634,2114.0
615,24.0,-0.4055551638766198,-1.1767703152057143,0.9980644998128744,2115.0
616,24.0,-0.4360267310391313,-1.1902765997397566,1.0296477228901402,2116.0
617,24.0,-0.427146123290544,-1.1867646039682318,1.0198363336208454,2117.0
618,24.0,-0.44549817029834266,-1.1925822196971494,1.0368707991021937,2118.0
619,24.0,-0.46876919777028897,-1.193048957738202,1.0635583277276706,2119.0
620,24.0,-0.482946425776662,-1.1980462820601874,1.0791998126154796,2120.0
621,24.0,-0.5015969962340947,-1.2003937902238846,1.100180470807841,2121.0
622,24.0,-0.5161805768757415,-1.20492990920927,1.1162726653796549,2122.0
623,24.0,-0.5252938939366634,-1.203100777478586,1.124431863800941,2123.0
624,24.0,-0.544712300579867,-1.2086258422335157,1.1446672928256791,2124.0
625,24.0,-0.567115971929198,-1.2103538265685374,1.1672849814659172,2125.0
626,24.0,-0.5917014482650363,-1.215428575542645,1.1955068537577385,2126.0
627,24.0,-0.6088581076595233,-1.2139151004893876,1.2137946193647347,2127.0
628,24.0,-0.6077295694210704,-1.2114138268450367,1.2117235976835627,2128.0
629,24.0,-0.6587560689332091,-1.222907243591878,1.2659903840749496,2129.0
630,24.0,-0.6836567529710584,-1.227144928766594,1.2894383274360839,2130.0
631,24.0,-0.6940531662649658,-1.2278969829791166,1.302108585570049,2131.0
632,24.0,-0.7144234100815493,-1.2283195721285287,1.32462939354552,2132.0
633,24.0,-0.7285557492063306,-1.2288144502133647,1.3389361875054384,2133.0
634,24.0,-0.724202004873055,-1.225882049603137,1.3334182857705863,2134.0
635,24.0,-0.7444882402622007,-1.226082386799165,1.3558265496917588,2135.0
636,24.0,-0.7599611760647355,-1.2318949013298135,1.37182092967563,2136.0
637,24.0,-0.7451525817618552,-1.2295190316445728,1.3559497044404032,2137.0
638,24.0,-0.76416987908809,-1.2293137155099032,1.3769508251110263,2138.0
639,24.0,-0.7744865140522398,-1.2321683325749793,1.3864978016394858,2139.0
640,24.0,-0.7828833959823206,-1.2322148399757449,1.3969962957154833,2140.0
641,24.0,-0.7656124055224912,-1.2295315238450681,1.3785234122148096,2141.0
642,24.0,-0.7656124055224912,-1.2295315238450681,1.3785234122148096,2142.0
643,24.0,-0.7656124055224912,-1.2295315238450681,1.3785234122148096,2143.0
644,24.0,-0.7656124055224912,-1.2295315238450681,1.3785234122148096,2144.0
645,24.0,-0.7828833959823206,-1.2322148399757449,1.3969962957154833,2145.0
646,24.0,-0.7656124055224912,-1.2295315238450681,1.3785234122148096,2146.0
647,24.0,-0.7604304713980351,-1.226697540795428,1.3720483045826015,2147.0
648,24.0,-0.7604304713980351,-1.226697540795428,1.3720483045826015,2148.0
649,24.0,-0.7604304713980351,-1.226697540795428,1.3720483045826015,2149.0
650,24.0,-0.7604304713980351,-1.226697540795428,1.3720483045826015,2150.0
651,24.0,-0.7595147947063349,-1.229864318304034,1.3704674444523528,2151.0
652,24.0,-0.76185805529887,-1.2269169725588662,1.3736046941922884,2152.0
653,24.0,-0.778003954652689,-1.2293795411038426,1.3909149226124518,2153.0
654,24.0,-0.7875205834781387,-1.2301199765515132,1.3975991696808174,2154.0
655,24.0,-0.808129379401823,-1.2331086764396582,1.419651480647263,2155.0
656,24.0,-0.7864515496162844,-1.2275108022546246,1.4005362430704913,2156.0
657,24.0,-0.802603711851512,-1.2278807253684643,1.416942741122908,2157.0
658,24.0,-0.8549441966504638,-1.2358593560650808,1.470342836567379,2158.0
659,24.0,-0.8548773864887799,-1.2338834847246214,1.4694214071405491,2159.0
660,24.0,-0.8801718122998913,-1.23046980205365,1.4977376054122356,2160.0
661,24.0,-0.9296866085849387,-1.2346843658225237,1.5470122354119278,2161.0
662,24.0,-0.9388908549508953,-1.2341932179711224,1.5594096835946705,2162.0
663,24.0,-0.9572507427575129,-1.233819742839475,1.5780547876368194,2163.0
664,24.0,-0.9721654328641566,-1.2298770204158735,1.5937419786664566,2164.0
665,24.0,-1.0256464744198477,-1.2327679197522985,1.6470978358631383,2165.0
666,24.0,-1.0659127343020582,-1.231473532429493,1.690650812829773,2166.0
667,24.0,-1.0685378558256988,-1.2285717935357998,1.6940481862033856,2167.0
668,24.0,-1.1198362410230045,-1.2295673589980687,1.7450505571490391,2168.0
669,24.0,-1.1541589641416763,-1.2281561817049715,1.7806011117011113,2169.0
670,24.0,-1.136464502178891,-1.2204381996717055,1.7659652415386344,2170.0
671,24.0,-1.153902122742569,-1.2217709122441345,1.7828611739931215,2171.0
672,24.0,-1.1951930414202443,-1.2216922429667505,1.8267890469456767,2172.0
673,24.0,-1.2227687114274641,-1.2179005650808625,1.853236327181257,2173.0
674,24.0,-1.2482710130552839,-1.216056385094948,1.8820983409551504,2174.0
675,24.0,-1.255118116147378,-1.212162555564473,1.8874862848204768,2175.0
676,24.0,-1.267307610417596,-1.2098735823271305,1.8994586435239276,2176.0
677,24.0,-1.2873300965442414,-1.2090378825517836,1.9207814528715295,2177.0
678,24.0,-1.3212714881562861,-1.2041493960158138,1.9577554890724347,2178.0
679,24.0,-1.350331614827876,-1.202087886797782,1.9850359299580558,2179.0
680,24.0,-1.3717781860568814,-1.1991708472898799,2.0097321566623703,2180.0
681,24.0,-1.366500083442612,-1.1977457585169804,2.003080048012854,2181.0
682,24.0,-1.3761215556891773,-1.1950801285911345,2.0123124036034756,2182.0
683,24.0,-1.3800666102670802,-1.1929842258913772,2.0194470929987967,2183.0
684,24.0,-1.3724529980970939,-1.1917403855821553,2.0102298240405436,2184.0
685,24.0,-1.382936199167736,-1.1907235761813433,2.0177146535835933,2185.0
686,24.0,-1.401418469778979,-1.1890708586863106,2.0374873327341616,2186.0
687,24.0,-1.4015003663318195,-1.1872423283171167,2.040296426769967,2187.0
688,24.0,-1.4199813045673382,-1.1872399086342504,2.057332077468447,2188.0
689,24.0,-1.4370249381235745,-1.1853942579987156,2.0755848479962347,2189.0
690,24.0,-1.4330480982828973,-1.1826242797314277,2.0721207134408535,2190.0
691,24.0,-1.466029338701899,-1.1786710016410913,2.1075447772566913,2191.0
692,24.0,-1.4444222975877072,-1.17811991086325,2.0850580978450295,2192.0
693,24.0,-1.4380559877278483,-1.1769705019649213,2.0772087656498743,2193.0
694,24.0,-1.4388241911159174,-1.176319296112777,2.079110983845772,2194.0
695,24.0,-1.449913976896097,-1.171763743401884,2.091799473199877,2195.0
696,24.0,-1.464688029316052,-1.1711979542447382,2.105849110666849,2196.0
697,24.0,-1.4822172143023553,-1.1694287469873836,2.1237326531786707,2197.0
698,24.0,-1.4980273996606803,-1.1671628762583095,2.140728586169365,2198.0
699,24.0,-1.4916782447993362,-1.1661653994283137,2.1328371605812704,2199.0
700,24.0,-1.5084062625626022,-1.1637035367658408,2.150871934421721,2200.0
701,24.0,-1.492967764371984,-1.166011217190084,2.134206321570715,2201.0
702,24.0,-1.4948908385677213,-1.1643949643550229,2.1381342612218797,2202.0
703,24.0,-1.5090529713693854,-1.1622146198831862,2.15338938015599,2203.0
704,24.0,-1.5107620047434966,-1.1634044519485813,2.1534382610604554,2204.0
705,24.0,-1.5096832810208616,-1.1635408183288116,2.152228730163166,2205.0
706,24.0,-1.5096832810208616,-1.1635408183288116,2.152228730163166,2206.0
707,24.0,-1.5096832810208616,-1.1635408183288116,2.152228730163166,2207.0
708,24.0,-1.4953464921854909,-1.1657284852535508,2.1367930784542932,2208.0
